X14993.1	X14993.1	100	100
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	KX196167.1	28	28
AF440523.1	CP046069_2751082_2753517	2	2
AF440523.1	BcenGI8_2738065_2859923	1	1
AF440523.1	MF372717.1	1	1
AF440523.1	MF372717.1	1	1
AF440523.1	AY463797.8	1	1
AF440523.1	AY463797.8	1	1
AF440523.1	EF611301.1	2	2
AF440523.1	EF611301.1	2	2
AF440523.1	EF611301.1	2	2
AF440523.1	CP046069_5366804_5428778	1	1
AF440523.1	CP046069_5366804_5428778	1	1
AF440523.1	AY257538.1	2	2
AF440523.1	AY257538.1	2	2
AF440523.1	AY257538.1	2	2
AF440523.1	AF326777.3	1	1
AF440523.1	AF326777.3	1	1
AF440523.1	DQ437742.1	1	1
AF440523.1	DQ437742.1	1	1
AF440523.1	AY273869.1	1	1
AF440523.1	AY273869.1	1	1
AF440523.1	AY273869.1	1	1
AF440523.1	AY273869.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	FQ312003.1	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	CP014051.2	1	1
AF440523.1	NC_004088.1_2595153_2701942_HPI	0	0
AF440523.1	NC_004088.1_2595153_2701942_HPI	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF440523.1	CP001969.1	0	0
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	AF454824.1	100	100
AF454824.1	CP003583_1151876_1160671	1	1
AF454824.1	CP003583_1151876_1160671	1	1
AF454824.1	CP003583_1827597_1832913	1	1
AF454824.1	CP003583_1827597_1832913	1	1
AF454824.1	CP003583_245109_257859	0	0
AF454824.1	CP003583_245109_257859	0	0
AF454824.1	CP003583_245109_257859	0	0
AF454824.1	CP003583_245109_257859	0	0
AF454824.1	NC_002758.1_460238_491336_SaPIn2	0	0
EU443150.2	EU443150.2	100	100
EU443150.2	EU443150.2	100	100
EU443150.2	EU443150.2	100	100
EU443150.2	CP006999.2_1255708_1276643	46	46
EU443150.2	CP008810.1_1318824_1339759	46	46
EU443150.2	HG004426.1_1312751_1333685	46	46
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	AY257538.1	100	100
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	EF611301.1	69	69
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	DQ437742.1	31	31
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	AY273869.1	68	68
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	CP046069_5366804_5428778	42	42
AY257538.1	AY258138.1	9	9
AY257538.1	AY258138.1	9	9
AY257538.1	AY258138.1	9	9
AY257538.1	AY258138.1	9	9
AY257538.1	AY273870.1	3	3
AY257538.1	AY273870.1	3	3
AY257538.1	AY273870.1	3	3
AY257538.1	DQ437743.1	2	2
AY257538.1	DQ437743.1	2	2
AY257538.1	DQ437743.1	2	2
AY257538.1	DQ437743.1	2	2
AY257538.1	DQ437743.1	2	2
AY257538.1	DQ437743.1	2	2
AY257538.1	NC_011770.1_2798951_2935111	3	3
AY257538.1	NC_011770.1_2798951_2935111	3	3
AY257538.1	NC_011770.1_2798951_2935111	3	3
AY257538.1	AF440523.1	3	3
AY257538.1	AF440523.1	3	3
AY257538.1	AF440523.1	3	3
AY257538.1	CP046069_2632036_2744677	4	4
AY257538.1	CP046069_2632036_2744677	4	4
AY257538.1	CP046069_2632036_2744677	4	4
AY257538.1	KX196169.1	1	1
AY257538.1	KX196168.1	1	1
AY257538.1	KX196167.1	1	1
AY257538.1	KT454971.1_191222_388622	1	1
AY257538.1	NC_011770.1_4768774_4790400	0	0
AY257538.1	DQ437744.1	0	0
AY257538.1	CP046069_4592095_4616393	0	0
AY258138.1	AY258138.1	100	100
AY258138.1	EF611301.1	29	29
AY258138.1	EF611301.1	29	29
AY258138.1	EF611301.1	29	29
AY258138.1	AY273869.1	29	29
AY258138.1	AY273869.1	29	29
AY258138.1	AY273869.1	29	29
AY258138.1	DQ437742.1	30	30
AY258138.1	DQ437742.1	30	30
AY258138.1	DQ437742.1	30	30
AY258138.1	DQ437742.1	30	30
AY258138.1	AY257538.1	27	27
AY258138.1	AY257538.1	27	27
AY258138.1	AY257538.1	27	27
AY258138.1	AY257538.1	27	27
AY258138.1	CP046069_4592095_4616393	10	10
AY258138.1	CP046069_4592095_4616393	10	10
AY258138.1	AY273870.1	9	9
AY258138.1	AY273870.1	9	9
AY258138.1	NC_011770.1_4768774_4790400	5	5
AY258138.1	NC_011770.1_4768774_4790400	5	5
AY258138.1	DQ437743.1	5	5
AY258138.1	DQ437743.1	5	5
AY258138.1	CP046069_2632036_2744677	5	5
AY258138.1	CP046069_2632036_2744677	5	5
AY258138.1	DQ437744.1	1	1
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	AY273869.1	100	100
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	DQ437742.1	32	32
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	AY257538.1	64	63
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	EF611301.1	63	62
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	CP046069_5366804_5428778	38	37
AY273869.1	AY258138.1	9	9
AY273869.1	AY258138.1	9	9
AY273869.1	AY258138.1	9	9
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	DQ437743.1	7	6
AY273869.1	AY273870.1	3	3
AY273869.1	AY273870.1	3	3
AY273869.1	AY273870.1	3	3
AY273869.1	AY273870.1	3	3
AY273869.1	EF611303.1	1	1
AY273869.1	CP046069_1063975_1085974	1	1
AY273869.1	NC_011770.1_2798951_2935111	2	2
AY273869.1	NC_011770.1_2798951_2935111	2	2
AY273869.1	NC_011770.1_2798951_2935111	2	2
AY273869.1	AF440523.1	2	2
AY273869.1	AF440523.1	2	2
AY273869.1	AF440523.1	2	2
AY273869.1	AF440523.1	2	2
AY273869.1	KX196169.1	1	1
AY273869.1	KX196169.1	1	1
AY273869.1	KX196168.1	1	1
AY273869.1	KX196168.1	1	1
AY273869.1	KX196167.1	1	1
AY273869.1	KX196167.1	1	1
AY273869.1	KT454971.1_191222_388622	1	1
AY273869.1	CP046069_2632036_2744677	2	2
AY273869.1	CP046069_2632036_2744677	2	2
AY273869.1	DQ437744.1	0	0
AY273869.1	DQ437744.1	0	0
AY273869.1	BcenGI8_2738065_2859923	1	1
AY273869.1	NC_011770.1_2054683_2071280	0	0
AY273869.1	NC_011770.1_4768774_4790400	0	0
AY273869.1	NC_011770.1_4768774_4790400	0	0
AY273869.1	CP046069_4592095_4616393	0	0
AY273869.1	CP046069_4592095_4616393	0	0
AY273869.1	NC_011770.1_3743159_3796926	0	0
AY273869.1	NC_018080_2724254_2841225	0	0
AY273870.1	AY273870.1	100	100
AY273870.1	AY273870.1	100	100
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437742.1	62	62
AY273870.1	DQ437744.1	31	31
AY273870.1	DQ437744.1	31	31
AY273870.1	DQ437744.1	31	31
AY273870.1	DQ437743.1	64	64
AY273870.1	DQ437743.1	64	64
AY273870.1	DQ437743.1	64	64
AY273870.1	DQ437743.1	64	64
AY273870.1	DQ437743.1	64	64
AY273870.1	AY258138.1	24	24
AY273870.1	AY258138.1	24	24
AY273870.1	AY273869.1	27	27
AY273870.1	AY273869.1	27	27
AY273870.1	AY273869.1	27	27
AY273870.1	AY273869.1	27	27
AY273870.1	NC_011770.1_4768774_4790400	21	21
AY273870.1	NC_011770.1_4768774_4790400	21	21
AY273870.1	CP046069_4592095_4616393	27	27
AY273870.1	CP046069_4592095_4616393	27	27
AY273870.1	CP046069_4592095_4616393	27	27
AY273870.1	EF611301.1	38	38
AY273870.1	EF611301.1	38	38
AY273870.1	EF611301.1	38	38
AY273870.1	EF611301.1	38	38
AY273870.1	AY257538.1	19	19
AY273870.1	AY257538.1	19	19
AY273870.1	AY257538.1	19	19
AY273870.1	NC_018080_2724254_2841225	9	9
AY273870.1	NC_011770.1_2504700_2551100	12	12
AY273870.1	NC_011770.1_2504700_2551100	12	12
AY273870.1	NC_011770.1_2504700_2551100	12	12
AY273870.1	CP046069_2424758_2470270	12	12
AY273870.1	CP046069_2424758_2470270	12	12
AY273870.1	CP046069_2424758_2470270	12	12
AY273870.1	EF611304.1	5	5
AY273870.1	CP046069_6209865_6225427	5	5
AY273870.1	NC_011770.1_4931528_4960941	5	5
AY273870.1	AF241171.1	8	8
AY273870.1	AF241171.1	8	8
AY273870.1	AF241171.1	8	8
AY273870.1	AF241171.1	8	8
AY273870.1	AF241171.1	8	8
AY273870.1	CP046069_3221391_3272809	3	3
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	B025_1_42653	100	100
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	PSA_1_37618	26	26
B025_1_42653	phiLMC1_681092_714095	6	6
B025_1_42653	A118_1_40834	4	4
B025_1_42653	A118_1_40834	4	4
B025_1_42653	A118_1_40834	4	4
B025_1_42653	A006_1_38124	4	4
B025_1_42653	A006_1_38124	4	4
B025_1_42653	B054_1_48172	4	4
B025_1_42653	B054_1_48172	4	4
B025_1_42653	A500_1_38867	1	1
B025_1_42653	NC_003210.1_2361897_2402366_A118	1	1
B025_1_42653	NC_003210.1_2361897_2402366_A118	1	1
B025_1_42653	NC_003923.1_1529123_1574930_phiSa2mu	0	0
B054_1_48172	B054_1_48172	100	100
B054_1_48172	B025_1_42653	4	4
B054_1_48172	B025_1_42653	4	4
B054_1_48172	phiLMC1_681092_714095	3	3
B054_1_48172	PSA_1_37618	1	1
BcenGI11_290291_334378	BcenGI11_290291_334378	100	100
BcenGI11_290291_334378	BcenGI5_1222566_1315385	6	6
BcenGI11_290291_334378	CP046069_2632036_2744677	4	4
BcenGI11_290291_334378	CP046069_2632036_2744677	4	4
BcenGI12_1140183_1186975	BcenGI12_1140183_1186975	100	100
BcenGI12_1140183_1186975	BcenGI1_100361_125265	4	4
BcenGI12_1140183_1186975	phi1026b_2334598_2387988	0	0
BcenGI13_2091701_2137922	BcenGI13_2091701_2137922	100	100
BcenGI13_2091701_2137922	BcenGI13_2091701_2137922	100	100
BcenGI13_2091701_2137922	BcenGI13_2091701_2137922	100	100
BcenGI13_2091701_2137922	BcenGI6_1402882_1437088	3	3
BcenGI13_2091701_2137922	BcenGI6_1402882_1437088	3	3
BcenGI13_2091701_2137922	BcenGI3_449978_463082	3	3
BcenGI13_2091701_2137922	BcenGI3_449978_463082	3	3
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI8_2738065_2859923	7	5
BcenGI13_2091701_2137922	BcenGI5_1222566_1315385	7	5
BcenGI13_2091701_2137922	BcenGI5_1222566_1315385	7	5
BcenGI13_2091701_2137922	BcenGI5_1222566_1315385	7	5
BcenGI13_2091701_2137922	BcenGI5_1222566_1315385	7	5
BcenGI13_2091701_2137922	BcenGI5_1222566_1315385	7	5
BcenGI13_2091701_2137922	GI1_92536_104915	3	3
BcenGI13_2091701_2137922	GI8_1902196_1993689	3	3
BcenGI13_2091701_2137922	GI5_1100898_1111933	1	1
BcenGI14_573207_609954	BcenGI14_573207_609954	100	100
BcenGI14_573207_609954	BcenGI14_573207_609954	100	100
BcenGI14_573207_609954	KT454971.1_191222_388622	5	5
BcenGI14_573207_609954	KT454971.1_191222_388622	5	5
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI15_12559_119836	BcenGI15_12559_119836	100	100
BcenGI1_100361_125265	BcenGI1_100361_125265	100	100
BcenGI1_100361_125265	BcenGI12_1140183_1186975	8	8
BcenGI1_100361_125265	phiK96243_145390_180728	35	35
BcenGI1_100361_125265	phiK96243_145390_180728	35	35
BcenGI1_100361_125265	phiK96243_145390_180728	35	35
BcenGI1_100361_125265	phiK96243_145390_180728	35	35
BcenGI1_100361_125265	phiK96243_145390_180728	35	35
BcenGI1_100361_125265	GI15_1426445_1462214	25	25
BcenGI1_100361_125265	GI15_1426445_1462214	25	25
BcenGI1_100361_125265	GI15_1426445_1462214	25	25
BcenGI1_100361_125265	GI15_1426445_1462214	25	25
BcenGI1_100361_125265	GI15_1426445_1462214	25	25
BcenGI1_100361_125265	FQ312003.1	5	5
BcenGI1_100361_125265	NC_003197.1_2844427_2879233_fels2	5	5
BcenGI1_100361_125265	CP014051.2	5	5
BcenGI1_100361_125265	NC_003198.1_4409574_4543073_SPI7	5	5
BcenGI2_188011_204429	BcenGI2_188011_204429	100	100
BcenGI2_188011_204429	GI11_3873083_3887254	19	19
BcenGI3_449978_463082	BcenGI3_449978_463082	100	100
BcenGI3_449978_463082	BcenGI3_449978_463082	100	100
BcenGI3_449978_463082	BcenGI3_449978_463082	100	100
BcenGI3_449978_463082	BcenGI5_1222566_1315385	19	10
BcenGI3_449978_463082	BcenGI5_1222566_1315385	19	10
BcenGI3_449978_463082	BcenGI13_2091701_2137922	19	10
BcenGI3_449978_463082	BcenGI13_2091701_2137922	19	10
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI8_2738065_2859923	19	19
BcenGI3_449978_463082	BcenGI6_1402882_1437088	19	19
BcenGI3_449978_463082	BcenGI6_1402882_1437088	19	19
BcenGI3_449978_463082	BcenGI6_1402882_1437088	19	19
BcenGI3_449978_463082	BcenGI6_1402882_1437088	19	19
BcenGI3_449978_463082	GI1_92536_104915	19	9
BcenGI3_449978_463082	GI1_92536_104915	19	9
BcenGI3_449978_463082	GI8_1902196_1993689	19	9
BcenGI3_449978_463082	GI8_1902196_1993689	19	9
BcenGI3_449978_463082	GI5_1100898_1111933	8	4
BcenGI3_449978_463082	GI5_1100898_1111933	8	4
BcenGI5_1222566_1315385	BcenGI5_1222566_1315385	100	100
BcenGI5_1222566_1315385	BcenGI5_1222566_1315385	100	100
BcenGI5_1222566_1315385	BcenGI5_1222566_1315385	100	100
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI8_2738065_2859923	14	13
BcenGI5_1222566_1315385	BcenGI11_290291_334378	3	3
BcenGI5_1222566_1315385	BcenGI3_449978_463082	1	1
BcenGI5_1222566_1315385	BcenGI3_449978_463082	1	1
BcenGI5_1222566_1315385	BcenGI6_1402882_1437088	3	3
BcenGI5_1222566_1315385	BcenGI6_1402882_1437088	3	3
BcenGI5_1222566_1315385	BcenGI6_1402882_1437088	3	3
BcenGI5_1222566_1315385	BcenGI13_2091701_2137922	3	2
BcenGI5_1222566_1315385	BcenGI13_2091701_2137922	3	2
BcenGI5_1222566_1315385	BcenGI13_2091701_2137922	3	2
BcenGI5_1222566_1315385	BcenGI13_2091701_2137922	3	2
BcenGI5_1222566_1315385	BcenGI13_2091701_2137922	3	2
BcenGI5_1222566_1315385	GI8_1902196_1993689	1	1
BcenGI5_1222566_1315385	GI1_92536_104915	1	1
BcenGI5_1222566_1315385	GI5_1100898_1111933	1	1
BcenGI5_1222566_1315385	GI16_2767547_2829356	0	0
BcenGI5_1222566_1315385	GI16_2767547_2829356	0	0
BcenGI6_1402882_1437088	BcenGI6_1402882_1437088	100	100
BcenGI6_1402882_1437088	BcenGI6_1402882_1437088	100	100
BcenGI6_1402882_1437088	BcenGI6_1402882_1437088	100	100
